model,hardware,prompt_size,batch_size,token_size,peak_power,average_power,prompt_time,token_time,e2e_time,tensor_parallel
bloom-176b,h100-80gb,2048,1,128,0.0,0.0,251.15114398067817,35.74887487632186,4797.759294509888,8
bloom-176b,h100-80gb,2048,1,128,0.0,0.0,252.77687498601156,35.46681127228635,4763.236522674561,8
bloom-176b,h100-80gb,2048,1,128,0.0,0.0,271.9254940166138,35.7215720156435,4815.001726150513,8
bloom-176b,h100-80gb,2048,1,128,0.0,0.0,253.1132139847614,35.66854965541233,4789.278507232666,8
bloom-176b,h100-80gb,2048,1,128,0.0,0.0,262.49427295988426,35.74251706572616,4808.27522277832,8
bloom-176b,a100-80gb,4096,1,128,1.016371875,0.580571875,1348.173236940056,50.25748945002657,7740.8552169799805,8
bloom-176b,a100-80gb,4096,1,128,1.016371875,0.580571875,1369.4782429374754,49.78715750484133,7703.035593032837,8
bloom-176b,a100-80gb,4096,1,128,1.016371875,0.580571875,1334.4006249681115,50.20198845817876,7720.062971115112,8
bloom-176b,a100-80gb,4096,1,128,1.016371875,0.580571875,1330.8270319830626,49.80155282221207,7665.194034576416,8
bloom-176b,a100-80gb,4096,1,128,1.016371875,0.580571875,1391.7122890707103,50.49631350827733,7814.671277999878,8
bloom-176b,h100-80gb,4096,1,128,0.0,0.0,673.3828450087458,36.9365327229804,5373.475790023804,8
bloom-176b,h100-80gb,4096,1,128,0.0,0.0,756.8632589536719,37.10855381731971,5479.558229446411,8
bloom-176b,h100-80gb,4096,1,128,0.0,0.0,653.2444880576804,37.14636995092284,5380.473136901856,8
bloom-176b,h100-80gb,4096,1,128,0.0,0.0,688.6950749903917,36.665184977446046,5355.051755905151,8
bloom-176b,h100-80gb,4096,1,128,0.0,0.0,716.2159979925491,36.746589440346405,5392.614126205444,8
bloom-176b,a100-80gb,8192,1,128,1.025690625,0.5441953125,3442.8390190005302,51.48427778722968,10007.53927230835,8
bloom-176b,a100-80gb,8192,1,128,1.025690625,0.5441953125,3674.632898066193,51.47262836263816,10228.407621383669,8
bloom-176b,a100-80gb,8192,1,128,1.025690625,0.5441953125,3708.0774940550327,51.29495019819148,10239.781618118286,8
bloom-176b,a100-80gb,8192,1,128,1.025690625,0.5441953125,3593.1665890384465,51.29683531424779,10125.1859664917,8
bloom-176b,a100-80gb,8192,1,128,1.025690625,0.5441953125,3589.769648155197,51.21553439727625,10111.0577583313,8
bloom-176b,h100-80gb,8192,1,128,0.0,0.0,1535.395085986238,37.35344543343586,6295.004606246948,8
bloom-176b,h100-80gb,8192,1,128,0.0,0.0,1524.816801014822,37.43808465692633,6295.910835266113,8
bloom-176b,h100-80gb,8192,1,128,0.0,0.0,1536.3813129952175,37.39686870826481,6302.102327346802,8
bloom-176b,h100-80gb,8192,1,128,0.0,0.0,1556.6061550052837,37.52663908947963,6338.462591171265,8
bloom-176b,h100-80gb,8192,1,128,0.0,0.0,1496.6798319946977,37.447731368570025,6268.378257751465,8
bloom-176b,a100-80gb,512,1,128,0.87645,0.6349171874999999,174.10922795534134,48.739721153415445,6367.329359054565,8
bloom-176b,a100-80gb,512,1,128,0.87645,0.6349171874999999,173.68607898242772,48.89436367730514,6386.5368366241455,8
bloom-176b,a100-80gb,512,1,128,0.87645,0.6349171874999999,173.8100030925125,48.93792824871017,6392.416715621948,8
bloom-176b,a100-80gb,512,1,128,0.87645,0.6349171874999999,174.38230104744434,48.60113139308285,6349.849224090576,8
bloom-176b,a100-80gb,512,1,128,0.87645,0.6349171874999999,173.75681595876813,48.76417296711268,6369.895458221436,8
bloom-176b,h100-80gb,512,1,128,0.0,0.0,77.13962200796232,36.113174168363685,4667.148113250732,8
bloom-176b,h100-80gb,512,1,128,0.0,0.0,75.17364900559187,35.866533130623665,4633.224248886108,8
bloom-176b,h100-80gb,512,1,128,0.0,0.0,76.44850300857797,35.55547339909556,4595.273494720459,8
bloom-176b,h100-80gb,512,1,128,0.0,0.0,75.49105503130704,36.17727464774448,4673.201560974121,8
bloom-176b,h100-80gb,512,1,128,0.0,0.0,75.32607298344374,36.149362725018726,4670.058965682983,8
bloom-176b,a100-80gb,512,1,256,0.0,0.0,173.93495794385672,49.20602288444106,12726.81999206543,8
bloom-176b,a100-80gb,512,1,256,0.0,0.0,173.7465769983828,49.33106999972141,12758.6190700531,8
bloom-176b,a100-80gb,512,1,256,0.0,0.0,173.92617790028453,49.00848993520234,12676.299810409546,8
bloom-176b,a100-80gb,512,1,256,0.0,0.0,174.01962005533278,48.62969612118368,12579.820156097412,8
bloom-176b,a100-80gb,512,1,256,0.0,0.0,174.46031793951988,48.84920621783856,12636.504173278809,8
bloom-176b,h100-80gb,512,1,256,0.0,0.0,76.76680298754945,36.85561551954415,9481.306314468384,8
bloom-176b,h100-80gb,512,1,256,0.0,0.0,75.8084449917078,36.6636370059888,9431.301593780518,8
bloom-176b,h100-80gb,512,1,256,0.0,0.0,76.53401599964127,36.821867515762136,9472.203969955444,8
bloom-176b,h100-80gb,512,1,256,0.0,0.0,76.74553903052583,36.546862433326666,9402.436256408691,8
bloom-176b,h100-80gb,512,1,256,0.0,0.0,76.2594830011949,36.31351472531427,9341.363668441772,8
bloom-176b,a100-80gb,512,1,512,0.0,0.0,174.5952779892832,49.61011020617956,25535.11071205139,8
bloom-176b,a100-80gb,512,1,512,0.0,0.0,174.80569100007415,48.99595224311295,25220.643997192383,8
bloom-176b,a100-80gb,512,1,512,0.0,0.0,174.7611779719591,49.29869974655357,25374.515295028687,8
bloom-176b,a100-80gb,512,1,512,0.0,0.0,175.67268293350935,49.36272962202925,25407.94253349304,8
bloom-176b,a100-80gb,512,1,512,0.0,0.0,177.57523898035288,49.31298361721206,25384.334087371823,8
bloom-176b,h100-80gb,512,1,512,0.0,0.0,76.54436700977385,36.90546257319742,4730.248212814331,8
bloom-176b,h100-80gb,512,1,512,0.0,0.0,76.33165700826794,36.987411551069975,18987.31732368469,8
bloom-176b,h100-80gb,512,1,512,0.0,0.0,76.6415880061686,37.0062161880589,18997.19929695129,8
bloom-176b,h100-80gb,512,1,512,0.0,0.0,86.20983496075496,36.77939300121999,7741.565704345703,8
bloom-176b,h100-80gb,512,1,512,0.0,0.0,75.61594899743795,36.71284753010461,18846.33708000183,8
bloom-176b,a100-80gb,512,1,1024,0.0,0.0,175.8074180688709,50.35533313366347,17353.93786430359,8
bloom-176b,a100-80gb,512,1,1024,0.0,0.0,175.18166382797062,50.44950385448702,51801.96499824524,8
bloom-176b,a100-80gb,512,1,1024,0.0,0.0,179.97782514430585,50.55913117869902,51917.52934455872,8
bloom-176b,a100-80gb,512,1,1024,0.0,0.0,173.88690705411136,50.5482324368101,51899.7266292572,8
bloom-176b,a100-80gb,512,1,1024,0.0,0.0,173.92455809749663,50.51579097020035,51866.46342277527,8
bloom-176b,h100-80gb,512,1,1024,0.0,0.0,79.37475497601554,36.56264259027213,4690.4456615448,8
bloom-176b,h100-80gb,512,1,1024,0.0,0.0,76.14180399104953,36.96453316586225,25964.87283706665,8
bloom-176b,h100-80gb,512,1,1024,0.0,0.0,76.24544895952567,36.67762528512971,37614.73822593689,8
bloom-176b,h100-80gb,512,1,1024,0.0,0.0,75.67049202043563,36.60089442310017,37534.0850353241,8
bloom-176b,h100-80gb,512,1,1024,0.0,0.0,76.07586501399055,37.19251307474959,35128.34048271179,8
bloom-176b,a100-80gb,512,1,2048,0.0,0.0,174.57746318541467,49.2493991604856,16974.756956100464,8
bloom-176b,a100-80gb,512,1,2048,0.0,0.0,174.56837091594934,49.31863436733945,50641.852378845215,8
bloom-176b,a100-80gb,512,1,2048,0.0,0.0,174.78497186675668,50.00951988879261,71858.57605934143,8
bloom-176b,a100-80gb,512,1,2048,0.0,0.0,174.80058199726045,50.29080002241084,103147.89390563963,8
bloom-176b,a100-80gb,512,1,2048,0.0,0.0,174.46016008034348,50.21067632177712,32621.40226364136,8
bloom-176b,h100-80gb,512,1,2048,0.0,0.0,76.48154499474913,35.569743140571056,4562.072277069092,8
bloom-176b,h100-80gb,512,1,2048,0.0,0.0,77.49072299338877,35.6958460777865,25077.42547988892,8
bloom-176b,h100-80gb,512,1,2048,0.0,0.0,75.70343697443604,35.80542695752712,37867.74039268494,8
bloom-176b,h100-80gb,512,1,2048,0.0,0.0,75.18261298537254,35.474863550735066,35599.116802215576,8
bloom-176b,h100-80gb,512,1,2048,0.0,0.0,75.03828598419204,35.52387159307945,16138.997077941896,8
bloom-176b,a100-80gb,512,1,4096,0.0,0.0,174.52834802679718,49.34118539053958,17006.072521209717,8
bloom-176b,a100-80gb,512,1,4096,0.0,0.0,173.8969108555466,49.955875395668826,51294.01755332947,8
bloom-176b,a100-80gb,512,1,4096,0.0,0.0,173.93153486773372,50.34504553585184,72339.10918235779,8
bloom-176b,a100-80gb,512,1,4096,0.0,0.0,174.71003718674183,50.62212613754635,203425.7504940033,8
bloom-176b,a100-80gb,512,1,4096,0.0,0.0,174.41552900709212,50.500782358845015,90746.55413627625,8
bloom-176b,h100-80gb,512,1,4096,0.0,0.0,77.18322501750663,36.28299952048572,4652.140378952026,8
bloom-176b,h100-80gb,512,1,4096,0.0,0.0,76.32203702814877,36.18898029696928,25419.13628578186,8
bloom-176b,h100-80gb,512,1,4096,0.0,0.0,75.43377397814766,36.1637845972522,38243.53432655335,8
bloom-176b,h100-80gb,512,1,4096,0.0,0.0,75.68444695789367,36.30346003487208,36431.725025177,8
bloom-176b,h100-80gb,512,1,4096,0.0,0.0,75.31824702164158,36.08534353786762,16393.146753311157,8
bloom-176b,a100-80gb,512,1,8192,0.0,0.0,174.71974017098546,49.79490796568369,17161.3667011261,8
bloom-176b,a100-80gb,512,1,8192,0.0,0.0,174.59311708807945,50.35915393436934,51708.23788642883,8
bloom-176b,a100-80gb,512,1,8192,0.0,0.0,174.42701500840485,50.3505900807988,72347.04828262329,8
bloom-176b,a100-80gb,512,1,8192,0.0,0.0,179.22101798467338,50.80355170437408,204158.9035987854,8
bloom-176b,a100-80gb,512,1,8192,0.0,0.0,176.24350194819272,50.346042802588514,90471.107006073,8
bloom-176b,h100-80gb,512,1,8192,0.0,0.0,85.82489698892459,35.97253581762151,4622.254848480225,8
bloom-176b,h100-80gb,512,1,8192,0.0,0.0,75.80815599067137,36.16617500690543,25405.301094055176,8
bloom-176b,h100-80gb,512,1,8192,0.0,0.0,75.18364099087194,36.107892831136425,38187.92104721069,8
bloom-176b,h100-80gb,512,1,8192,0.0,0.0,75.85693401051685,36.12250834534812,36253.73864173889,8
bloom-176b,h100-80gb,512,1,8192,0.0,0.0,76.36227703187615,36.23435915763535,16464.1854763031,8
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,111.01941497181542,36.97136075164404,4784.076690673828,2
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,108.43395165284164,37.05370054015611,4792.494058609009,2
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,108.97513639065437,37.10623496710726,4799.792051315308,2
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,107.70576177746989,36.99995853523834,4785.68172454834,2
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,108.97808086010627,36.86513585372146,4769.047498703003,2
llama2-70b,h100-80gb-pcap,512,2,128,0.0,0.0,212.24902791436762,37.35003822783786,4910.747289657593,2
llama2-70b,h100-80gb-pcap,512,2,128,0.0,0.0,202.90697048185393,37.38902856625148,4908.27488899231,2
llama2-70b,h100-80gb-pcap,512,2,128,0.0,0.0,200.98807429894805,37.39099838820425,4906.8763256073,2
llama2-70b,h100-80gb-pcap,512,2,128,0.0,0.0,201.25558311701752,37.46947349144483,4917.347431182861,2
llama2-70b,h100-80gb-pcap,512,2,128,0.0,0.0,202.59828290436417,37.30848177994316,4898.159742355347,2
llama2-70b,h100-80gb-pcap,512,4,128,0.0,0.0,389.79311536531895,39.98741007081827,5383.327960968018,2
llama2-70b,h100-80gb-pcap,512,4,128,0.0,0.0,390.54405390052125,39.99876027044979,5384.975910186768,2
llama2-70b,h100-80gb-pcap,512,4,128,0.0,0.0,388.7843531614635,39.92679352756575,5374.96829032898,2
llama2-70b,h100-80gb-pcap,512,4,128,0.0,0.0,388.5321245295927,39.98172925977682,5381.267070770264,2
llama2-70b,h100-80gb-pcap,512,4,128,0.0,0.0,389.766614837572,39.87615845783973,5368.785858154297,2
llama2-70b,h100-80gb-pcap,512,8,128,0.0,0.0,787.8282256133389,40.40494674631563,5744.93670463562,2
llama2-70b,h100-80gb-pcap,512,8,128,0.0,0.0,782.321920862887,40.42805948727361,5743.52765083313,2
llama2-70b,h100-80gb-pcap,512,8,128,0.0,0.0,788.8311703864019,40.32767092163756,5735.673189163208,2
llama2-70b,h100-80gb-pcap,512,8,128,0.0,0.0,787.0476418582257,40.460822473584464,5751.42765045166,2
llama2-70b,h100-80gb-pcap,512,8,128,0.0,0.0,791.1578688537702,40.29354488378112,5732.980966567993,2
llama2-70b,h100-80gb-pcap,512,16,128,0.0,0.0,1539.8088680463843,42.1920827742094,6552.923440933228,2
llama2-70b,h100-80gb-pcap,512,16,128,0.0,0.0,1549.5722489256877,41.82871632868292,6514.312505722046,2
llama2-70b,h100-80gb-pcap,512,16,128,0.0,0.0,1546.7192493961193,42.03085765273743,6537.083625793457,2
llama2-70b,h100-80gb-pcap,512,16,128,0.0,0.0,1552.8500624059234,41.97236408587677,6534.572124481201,2
llama2-70b,h100-80gb-pcap,512,16,128,0.0,0.0,1556.337291590171,41.81882561648294,6518.284797668457,2
llama2-70b,h100-80gb-pcap,512,32,128,0.0,0.0,3118.367946188664,52.09652490787369,9032.89771080017,2
llama2-70b,h100-80gb-pcap,512,32,128,0.0,0.0,3117.1056539809797,52.3062505508135,9058.289051055908,2
llama2-70b,h100-80gb-pcap,512,32,128,0.0,0.0,3102.307170332642,52.296058319263366,9045.567989349363,2
llama2-70b,h100-80gb-pcap,512,32,128,0.0,0.0,3108.117421559291,52.25682521594586,9044.612169265749,2
llama2-70b,h100-80gb-pcap,512,32,128,0.0,0.0,3117.9544890124816,52.35906404820748,9063.799858093262,2
llama2-70b,h100-80gb-pcap,512,64,128,0.0,0.0,471.34442550013785,42.32435760786757,83891.5343284607,2
llama2-70b,h100-80gb-pcap,512,64,128,0.0,0.0,468.2736591028515,42.37250780857675,84110.82625389099,2
llama2-70b,h100-80gb-pcap,512,64,128,0.0,0.0,470.32309875357896,42.14067245649414,83486.0291481018,2
llama2-70b,h100-80gb-pcap,512,64,128,0.0,0.0,466.842018434545,42.30143567833019,82953.84168624878,2
llama2-70b,h100-80gb-pcap,512,64,128,0.0,0.0,468.7205145775806,42.26819404539675,84877.29406356812,2
llama2-70b,h100-80gb-pcap,128,1,128,0.0,0.0,62.83076797844842,37.34876106421676,4794.394731521606,2
llama2-70b,h100-80gb-pcap,128,1,128,0.0,0.0,71.4225732779596,37.20480901799642,4782.6988697052,2
llama2-70b,h100-80gb-pcap,128,1,128,0.0,0.0,63.01124052843079,37.24067232124214,4780.8167934417725,2
llama2-70b,h100-80gb-pcap,128,1,128,0.0,0.0,61.47427386022173,37.27430011710431,4783.814907073975,2
llama2-70b,h100-80gb-pcap,128,1,128,0.0,0.0,61.084775684867054,36.98743763700582,4747.09677696228,2
llama2-70b,h100-80gb-pcap,256,1,128,0.0,0.0,66.95013779681176,37.92918175660572,4871.534109115601,2
llama2-70b,h100-80gb-pcap,256,1,128,0.0,0.0,68.1342116324231,37.82277458437213,4858.973026275635,2
llama2-70b,h100-80gb-pcap,256,1,128,0.0,0.0,67.45336648309603,37.9405334150954,4873.753547668457,2
llama2-70b,h100-80gb-pcap,256,1,128,0.0,0.0,67.40426939213648,37.79064233214998,4854.341983795166,2
llama2-70b,h100-80gb-pcap,256,1,128,0.0,0.0,66.88519238959998,37.8394212058606,4859.944820404053,2
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,111.01941497181542,36.97136075164404,4784.076690673828,2
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,108.43395165284164,37.05370054015611,4792.494058609009,2
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,108.97513639065437,37.10623496710726,4799.792051315308,2
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,107.70576177746989,36.99995853523834,4785.68172454834,2
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,108.97808086010627,36.86513585372146,4769.047498703003,2
llama2-70b,h100-80gb-pcap,1024,1,128,0.0,0.0,205.33512087422423,37.40945292176591,4913.107872009277,2
llama2-70b,h100-80gb-pcap,1024,1,128,0.0,0.0,205.5637570505496,37.23908760484058,4891.878604888916,2
llama2-70b,h100-80gb-pcap,1024,1,128,0.0,0.0,206.07453752309084,37.33590331000063,4904.991149902344,2
llama2-70b,h100-80gb-pcap,1024,1,128,0.0,0.0,204.88333845278248,37.387155197601125,4910.056591033936,2
llama2-70b,h100-80gb-pcap,1024,1,128,0.0,0.0,203.86391223291866,37.42337922884635,4914.111852645874,2
llama2-70b,h100-80gb-pcap,2048,1,128,0.0,0.0,390.19803545670584,37.42767705611416,5060.204744338989,2
llama2-70b,h100-80gb-pcap,2048,1,128,0.0,0.0,399.49928589630866,37.420907916728495,5066.311359405518,2
llama2-70b,h100-80gb-pcap,2048,1,128,0.0,0.0,403.41173727065325,37.32269880724851,5057.285308837891,2
llama2-70b,h100-80gb-pcap,2048,1,128,0.0,0.0,406.2395259155892,37.36661918237659,5064.700603485107,2
llama2-70b,h100-80gb-pcap,2048,1,128,0.0,0.0,404.0673299168702,37.35390151887545,5061.6607666015625,2
llama2-70b,h100-80gb-pcap,4096,1,128,0.0,0.0,838.2773438177537,37.42705266895212,5411.575794219971,2
llama2-70b,h100-80gb-pcap,4096,1,128,0.0,0.0,827.2360473056324,37.45115277912893,5406.96120262146,2
llama2-70b,h100-80gb-pcap,4096,1,128,0.0,0.0,831.5337823412847,37.64413190340096,5434.225797653198,2
llama2-70b,h100-80gb-pcap,4096,1,128,0.0,0.0,835.4601034137886,37.60989031692102,5432.567834854126,2
llama2-70b,h100-80gb-pcap,4096,1,128,0.0,0.0,840.5716669687536,37.53573135880288,4414.263725280762,2
llama2-70b,h100-80gb-pcap,8192,1,128,0.0,0.0,1742.3429868358653,37.80424849663707,6182.897567749023,2
llama2-70b,h100-80gb-pcap,8192,1,128,0.0,0.0,1738.3604796836153,37.85045722757987,6184.368371963501,2
llama2-70b,h100-80gb-pcap,8192,1,128,0.0,0.0,1741.7942464526277,37.84912145571915,6191.299676895142,2
llama2-70b,h100-80gb-pcap,8192,1,128,0.0,0.0,1745.96034209244,37.7589334347872,6181.681871414185,2
llama2-70b,h100-80gb-pcap,8192,1,128,0.0,0.0,1736.0574179387186,37.79265961672113,6177.887201309204,2
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,111.01941497181542,36.97136075164404,4784.076690673828,2
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,108.43395165284164,37.05370054015611,4792.494058609009,2
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,108.97513639065437,37.10623496710726,4799.792051315308,2
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,107.70576177746989,36.99995853523834,4785.68172454834,2
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,108.97808086010627,36.86513585372146,4769.047498703003,2
llama2-70b,h100-80gb-pcap,512,1,256,0.0,0.0,108.82147771771997,37.13438650775774,9558.478355407717,2
llama2-70b,h100-80gb-pcap,512,1,256,0.0,0.0,108.31231325282715,37.232552878512976,9583.58669281006,2
llama2-70b,h100-80gb-pcap,512,1,256,0.0,0.0,120.41872051195242,37.237047171448445,9593.435525894163,2
llama2-70b,h100-80gb-pcap,512,1,256,0.0,0.0,108.94576290156692,37.31829889766945,9605.4208278656,2
llama2-70b,h100-80gb-pcap,512,1,256,0.0,0.0,116.93196971318685,37.16674993155556,8903.68938446045,2
llama2-70b,h100-80gb-pcap,512,1,512,0.0,0.0,109.0544325299561,37.41897621072206,19214.57433700561,2
llama2-70b,h100-80gb-pcap,512,1,512,0.0,0.0,109.64505109004676,37.330562812904965,19169.91591453552,2
llama2-70b,h100-80gb-pcap,512,1,512,0.0,0.0,110.28794919257052,37.29356038842055,19151.57985687256,2
llama2-70b,h100-80gb-pcap,512,1,512,0.0,0.0,108.8150400959421,37.368885808261645,19189.16344642639,2
llama2-70b,h100-80gb-pcap,512,1,512,0.0,0.0,109.29846065700985,37.34890721171526,19178.9665222168,2
llama2-70b,h100-80gb-pcap,512,1,1024,0.0,0.0,109.14015970774926,37.06656553445127,6277.938365936279,2
llama2-70b,h100-80gb-pcap,512,1,1024,0.0,0.0,109.12632512045093,37.10037209181196,38055.909872055054,2
llama2-70b,h100-80gb-pcap,512,1,1024,0.0,0.0,109.07015470438637,36.89470758671446,6211.332559585571,2
llama2-70b,h100-80gb-pcap,512,1,1024,0.0,0.0,108.28873895807192,37.1495376440141,28810.425758361816,2
llama2-70b,h100-80gb-pcap,512,1,1024,0.0,0.0,108.23559375130571,37.04123494407053,12682.384967803957,2
llama2-70b,h100-80gb-pcap,512,1,2048,0.0,0.0,120.28307719156146,36.8607012097707,6252.113103866577,2
llama2-70b,h100-80gb-pcap,512,1,2048,0.0,0.0,108.56172726489604,36.90806647121852,45538.59829902649,2
llama2-70b,h100-80gb-pcap,512,1,2048,0.0,0.0,108.63046994199976,36.88101398910596,18791.5313243866,2
llama2-70b,h100-80gb-pcap,512,1,2048,0.0,0.0,108.7470579019282,36.91863751694913,35505.57851791382,2
llama2-70b,h100-80gb-pcap,512,1,2048,0.0,0.0,108.85886435280554,36.87408025879501,19636.964321136475,2
llama2-70b,h100-80gb-pcap,512,1,4096,0.0,0.0,109.68703066464514,37.29327415181659,6316.2219524383545,2
llama2-70b,h100-80gb-pcap,512,1,4096,0.0,0.0,108.2788109080866,37.34404906656239,46075.49810409546,2
llama2-70b,h100-80gb-pcap,512,1,4096,0.0,0.0,108.7359233701136,37.28364253897932,18995.93305587769,2
llama2-70b,h100-80gb-pcap,512,1,4096,0.0,0.0,110.42927873204462,37.349431248727946,35920.175552368164,2
llama2-70b,h100-80gb-pcap,512,1,4096,0.0,0.0,108.96365998196416,37.20894467672069,19814.629077911377,2
llama2-70b,h100-80gb-pcap,512,1,8192,0.0,0.0,109.95219431933947,37.37696727827013,6330.710649490356,2
llama2-70b,h100-80gb-pcap,512,1,8192,0.0,0.0,108.35372469737194,37.48153781632392,46245.67675590515,2
llama2-70b,h100-80gb-pcap,512,1,8192,0.0,0.0,109.71600121119991,37.45778208608597,19085.580110549927,2
llama2-70b,h100-80gb-pcap,512,1,8192,0.0,0.0,109.6141240966972,37.4575643113118,36024.115324020386,2
llama2-70b,h100-80gb-pcap,512,1,8192,0.0,0.0,109.62228033458814,37.429013448538925,19932.278394699097,2
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,77.42243859102018,29.762305037895818,3842.522621154785,4
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,77.63209999538958,29.26659482709081,3779.80637550354,4
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,77.50527464668266,29.738654877062828,3839.799880981445,4
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,77.67324886517599,29.54404005335321,3815.213203430176,4
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,77.0284644619096,29.7180637341418,3836.7788791656494,4
llama2-70b,h100-80gb-pcap,512,2,128,0.0,0.0,134.2877172108274,29.980288672730268,3914.788722991944,4
llama2-70b,h100-80gb-pcap,512,2,128,0.0,0.0,134.98539082938805,29.68517069541666,3877.542734146118,4
llama2-70b,h100-80gb-pcap,512,2,128,0.0,0.0,134.70912003540437,29.84413121300786,3897.734880447388,4
llama2-70b,h100-80gb-pcap,512,2,128,0.0,0.0,135.41254479787312,30.244285780679814,3949.2690563201904,4
llama2-70b,h100-80gb-pcap,512,2,128,0.0,0.0,134.30611999356188,30.20669353436532,3943.5818195343018,4
llama2-70b,h100-80gb-pcap,512,4,128,0.0,0.0,246.28202042658813,29.871871506091296,3988.0893230438232,4
llama2-70b,h100-80gb-pcap,512,4,128,0.0,0.0,265.4237962851767,29.760114951737545,3988.524198532105,4
llama2-70b,h100-80gb-pcap,512,4,128,0.0,0.0,253.8604406174273,29.92060349696851,4000.256538391113,4
llama2-70b,h100-80gb-pcap,512,4,128,0.0,0.0,245.39508246816695,30.193627573637745,4028.330087661743,4
llama2-70b,h100-80gb-pcap,512,4,128,0.0,0.0,270.58988314820454,30.17427632905997,4045.14741897583,4
llama2-70b,h100-80gb-pcap,512,8,128,0.0,0.0,589.2061305115931,31.440655083494544,4453.487396240234,4
llama2-70b,h100-80gb-pcap,512,8,128,0.0,0.0,561.2378667690791,31.470777149271864,4435.357093811035,4
llama2-70b,h100-80gb-pcap,512,8,128,0.0,0.0,574.8617640812882,31.421271490582125,4439.262390136719,4
llama2-70b,h100-80gb-pcap,512,8,128,0.0,0.0,563.0621814809275,31.436320212779677,4432.361125946045,4
llama2-70b,h100-80gb-pcap,512,8,128,0.0,0.0,585.0388101534918,31.29887976546178,4431.293725967407,4
llama2-70b,h100-80gb-pcap,512,16,128,0.0,0.0,1136.6490381886251,32.37138910120074,4996.20532989502,4
llama2-70b,h100-80gb-pcap,512,16,128,0.0,0.0,1097.136051749112,32.665109967237235,5002.893924713135,4
llama2-70b,h100-80gb-pcap,512,16,128,0.0,0.0,1256.9370761513712,32.842764820203215,5148.420333862305,4
llama2-70b,h100-80gb-pcap,512,16,128,0.0,0.0,1103.0232460063417,33.27402169312035,5084.643363952637,4
llama2-70b,h100-80gb-pcap,512,16,128,0.0,0.0,1140.7044285268057,33.02880729489967,5082.400321960449,4
llama2-70b,h100-80gb-pcap,512,32,128,0.0,0.0,2211.3850199675653,36.82076102250996,6394.124269485474,4
llama2-70b,h100-80gb-pcap,512,32,128,0.0,0.0,2236.0183195851278,37.141824054520754,6454.375267028809,4
llama2-70b,h100-80gb-pcap,512,32,128,0.0,0.0,2275.5584371101577,36.91528290629343,6456.516981124878,4
llama2-70b,h100-80gb-pcap,512,32,128,0.0,0.0,2264.3575682421215,36.82757680914842,6435.887575149536,4
llama2-70b,h100-80gb-pcap,512,32,128,0.0,0.0,2243.869837350212,36.88472518138221,6427.978992462158,4
llama2-70b,h100-80gb-pcap,512,64,128,0.0,0.0,4570.101192774018,51.05028112600447,10031.96096420288,4
llama2-70b,h100-80gb-pcap,512,64,128,0.0,0.0,4539.561408205191,52.4149907397209,10180.789232254028,4
llama2-70b,h100-80gb-pcap,512,64,128,0.0,0.0,4685.606612742413,51.41392206419332,10167.499303817747,4
llama2-70b,h100-80gb-pcap,512,64,128,0.0,0.0,4576.615247112932,52.35591869045958,10199.1446018219,4
llama2-70b,h100-80gb-pcap,512,64,128,0.0,0.0,4588.2042310608085,52.69820469213415,10255.337238311768,4
llama2-70b,h100-80gb-pcap,128,1,128,0.0,0.0,62.81631721067244,28.16802512544508,3628.6332607269287,4
llama2-70b,h100-80gb-pcap,128,1,128,0.0,0.0,63.90464993310161,28.46922190157755,3667.716503143311,4
llama2-70b,h100-80gb-pcap,128,1,128,0.0,0.0,63.81191571708768,28.326193073317118,3649.463653564453,4
llama2-70b,h100-80gb-pcap,128,1,128,0.0,0.0,64.37746640876867,28.53891513847533,3676.870822906494,4
llama2-70b,h100-80gb-pcap,128,1,128,0.0,0.0,62.868808628991246,28.360612845821965,3653.026819229126,4
llama2-70b,h100-80gb-pcap,256,1,128,0.0,0.0,77.36479790764861,30.0300567494302,3876.3444423675537,4
llama2-70b,h100-80gb-pcap,256,1,128,0.0,0.0,66.1264279158786,29.7795898930947,3835.883140563965,4
llama2-70b,h100-80gb-pcap,256,1,128,0.0,0.0,78.58118705335073,30.02527555016302,3876.64532661438,4
